;ISMT-III;(USMC) M249 SAW Machine Gun [1009612];;C02626;1009612;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M249 SAW Machine Gun [1009612];;C03223;1009612;;;;;;;;;;1045;
;ISMT-III;(USMC) M249 SAW Machine Gun [1009612];;C03234;1009612;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M249 SAW Machine Gun [1009612];;C03317;1009612;;;;;;;;;;1045;
;ISMT-III;(USMC) M249 SAW Machine Gun [1009612];;C03333;1009612;;;;;;;;;;1045;
;ISMT-III;(USMC) M252 81 mm Mortar [1013271];;252035;1013271;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M252 81 mm Mortar [1013271];;252036;1013271;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M252 81 mm Mortar [1013271];;252059;1013271;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M27 IAR Simulated Weapon Assembly [1051976];;WW204623;1051976;;;;;;;;;;1045;1045 
;ISMT-III;(USMC) M27 IAR Simulated Weapon Assembly [1051976];;WW204679;1051976;;;;;;;;;;1045;1045 
;ISMT-III;(USMC) M27 IAR Simulated Weapon Assembly [1051976];;WW209337;1051976;;;;;;;;;;1045;1045 
;ISMT-III;(USMC) M2 Machine Gun 50 caliber [1009291];;1223524;1009291;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M2 Machine Gun 50 caliber [1009291];;1224239;1009291;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M2 Machine Gun 50 caliber [1009291];;1230933;1009291;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M2 Machine Gun 50 caliber [1009291];;1363566;1009291;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M2 Machine Gun 50 caliber [1009291];;1366854;1009291;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M2 Machine Gun 50 caliber [1009291];;1457681;1009291;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M2 Machine Gun 50 caliber [1009291];;1656955;1009291;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M2 Machine Gun 50 caliber [1009291];;1803775;1009291;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M2 Machine Gun 50 caliber [1009291];;2092474;1009291;;;;;;;;;;1045;1045 (Just back from Depot)
;ISMT-III;(USMC) M2 Machine Gun 50 caliber [1009291];;248230;1009291;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M2 Machine Gun 50 caliber [1009291];;308047;1009291;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M2 Machine Gun 50 caliber [1009291];;317182;1009291;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M2 Machine Gun 50 caliber [1009291];;A0192;1009291;;;;;;;;;;1045;1045
;ISMT-III;(USMC) M4 RCO Scope [TA31RCOM4];;485679;TA31RCOM4;;;;;;;;;;1045;1045 on BFI504070
;ISMT-III;(USMC) M4 RCO Scope [TA31RCOM4];;487210;TA31RCOM4;;;;;;;;;;1045;1045 on BFI487210
;ISMT-III;(USMC) M4 RCO Scope [TA31RCOM4];;496155;TA31RCOM4;;;;;;;;;;1045;1045 on BFI475996
;ISMT-III;(USMC) M4 Rifle BlueFire [1024534-04];;*BFI475565;1024534-04;;;;;;;;;;1045;1045 (Old ckt board)
;ISMT-III;(USMC) M4 Rifle BlueFire [1024534-04];;*BFI475734;1024534-04;;;;;;;;;;1045;1045 w/RCO 932069 (Old ckt board)
;ISMT-III;(USMC) M4 Rifle BlueFire [1024534-04];;*BFI475823;1024534-04;;;;;;;;;;1045;1045 w/RCO 487210 (Old ckt board)
